objectid,poi_id,kategorie,name,anzahl_pp,markierung,sicherheit,dach,signalisation,bemerkung,gebuehr,oeffentlicher_grund,geometry,fixed_geometry,district_id
104541,vap104541,Zweirad,Beide,20,,,,,,0,öffentlicher Grund,POINT (2682579.8 1247345.5),POINT (47.37177384541582 8.532006086186756),1
104965,vap104965,Zweirad,Beide,14,,,,,,0,öffentlicher Grund,POINT (2684583.2 1251401.6),POINT (47.40799744965091 8.559295046002031),12
104967,vap104967,Zweirad,Beide,50,,,,,,0,öffentlicher Grund,POINT (2684811.2 1251740.8),POINT (47.41101863009261 8.562379835566434),12
239,vap239,Zweirad,Beide,27,,,,,,0,öffentlicher Grund,POINT (2682002.5 1248200.5),POINT (47.37953528708763 8.52452008443653),4
179,vap179,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2682116.5 1248793.2),POINT (47.38485146004576 8.526138268078345),5
280,vap280,Zweirad,Beide,15,,,,,nur teilweise Bügel,0,öffentlicher Grund,POINT (2683171 1247696.9),POINT (47.37485976452054 8.539898014838471),1
289,vap289,Zweirad,Beide,4,,,,,,0,öffentlicher Grund,POINT (2683203.5 1246998),POINT (47.36857019039511 8.540198392892904),1
739,vap739,Zweirad,Beide,19,,,,,,0,öffentlicher Grund,POINT (2685752.5 1245579.8),POINT (47.35548906451013 8.573669675902238),8
86,vap86,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2682299.5 1247422),POINT (47.37249690659394 8.528309373810835),4
454,vap454,Zweirad,Beide,11,,,,,,0,öffentlicher Grund,POINT (2681369.8 1247393.5),POINT (47.37235605023783 8.515996083077853),3
1,vap1,Zweirad,Beide,43,,,,,,0,öffentlicher Grund,POINT (2679371.8 1253581.4),POINT (47.42824984533683 8.490643198020617),11
590,vap590,Zweirad,Beide,4,,,,,,0,öffentlicher Grund,POINT (2680663 1252658.2),POINT (47.41979029936206 8.507588397081175),11
428,vap428,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2680448.5 1248067.1),POINT (47.37852713846487 8.503920250960766),3
1092,vap1092,Zweirad,Beide,4,,,,,,0,öffentlicher Grund,POINT (2683553.2 1252978.8),POINT (47.42231309032953 8.545944922275227),11
1102,vap1102,Zweirad,Beide,28,,,,,nur teilweise mit Sicherung,0,öffentlicher Grund,POINT (2684004 1246305),POINT (47.36223622565266 8.55066519083233),8
1099,vap1099,Zweirad,Beide,9,,,,,,0,öffentlicher Grund,POINT (2683534.2 1251538.4),POINT (47.40936163144601 8.545423920734077),11
1410,vap1410,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2683950.2 1246530.2),POINT (47.36426839073489 8.549995304002561),8
1420,vap1420,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2682301.8 1247129.5),POINT (47.36986605052947 8.528286048594612),4
1414,vap1414,Zweirad,Beide,38,,,,,,0,öffentlicher Grund,POINT (2683870.2 1247622.4),POINT (47.37410113446349 8.549140978780239),1
1736,vap1736,Zweirad,Beide,22,,,,,,0,öffentlicher Grund,POINT (2682377.2 1247462),POINT (47.37284693357065 8.529345386887027),4
1413,vap1413,Zweirad,Beide,17,,,,,,0,öffentlicher Grund,POINT (2684100.2 1247559.9),POINT (47.37350973507379 8.552174231567781),7
1415,vap1415,Zweirad,Beide,30,,,,,,0,öffentlicher Grund,POINT (2684287 1246895.1),POINT (47.36750708374391 8.554522102100279),7
7276,vap7276,Zweirad,Beide,4,,,,,,0,öffentlicher Grund,POINT (2681876.8 1247304.1),POINT (47.37148924045808 8.522691776748522),3
104989,vap104989,Zweirad,Beide,30,,,,,,0,öffentlicher Grund,POINT (2680310.5 1253141.6),POINT (47.42418075017075 8.503004447305933),11
7285,vap7285,Zweirad,Beide,9,,,,,,0,öffentlicher Grund,POINT (2682698.5 1246961.8),POINT (47.36830819503927 8.533506627059914),2
7291,vap7291,Zweirad,Beide,32,,,,,unter Brücke,0,öffentlicher Grund,POINT (2681769 1249331.6),POINT (47.38973670883497 8.521635123119214),5
2700,vap2700,Zweirad,Beide,14,,,,,,0,öffentlicher Grund,POINT (2682178.2 1247927.4),POINT (47.37705730427558 8.526796298398999),4
104990,vap104990,Zweirad,Beide,30,,,,,,0,öffentlicher Grund,POINT (2680300 1253126.8),POINT (47.42404893028181 8.502862644633259),11
104456,vap104456,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2682121.5 1243669.2),POINT (47.33876851671639 8.525264857239574),2
104991,vap104991,Zweirad,Beide,30,,,,,,0,öffentlicher Grund,POINT (2680346.8 1253138.4),POINT (47.42414754246843 8.50348490803121),11
104992,vap104992,Zweirad,Beide,30,,,,,,0,öffentlicher Grund,POINT (2680373.5 1253128.8),POINT (47.42405794780132 8.50383700083632),11
105002,vap105002,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2682604.2 1248348.9),POINT (47.38079474177778 8.532514290584212),4
3016,vap3016,Zweirad,Beide,19,,,,,,0,öffentlicher Grund,POINT (2682168 1248146.2),POINT (47.37902632818016 8.526701421361707),4
605,vap605,Zweirad,Beide,22,,,,,,0,öffentlicher Grund,POINT (2683212.5 1251973.6),POINT (47.41331623066257 8.541243086430148),11
490,vap490,Zweirad,Beide,2,,,,,,0,öffentlicher Grund,POINT (2684319 1245507.2),POINT (47.35502107583645 8.554684382427826),8
600,vap600,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2683086.8 1252060.9),POINT (47.41411721560283 8.539593929028639),11
436,vap436,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2681207.8 1247089.6),POINT (47.36964293333958 8.513796276116894),3
133,vap133,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2682969.5 1248535.2),POINT (47.38242430318215 8.537385700374953),5
249,vap249,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2682768.5 1246186.5),POINT (47.36132682002866 8.534289958155679),2
360,vap360,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2684201 1250685.8),POINT (47.40160905341988 8.554097031934903),11
237,vap237,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2682076.2 1247877.8),POINT (47.37662394567664 8.52543673206322),4
483,vap483,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2682214.2 1245426.8),POINT (47.35456388171418 8.52681379715303),2
181,vap181,Zweirad,Beide,7,,,,,,0,öffentlicher Grund,POINT (2682178.8 1248850.8),POINT (47.38536170947301 8.526973814058037),5
388,vap388,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2683062.2 1249636.6),POINT (47.39231788323235 8.538817643580154),6
395,vap395,Zweirad,Beide,4,,,,,,0,öffentlicher Grund,POINT (2680147.8 1248703.4),POINT (47.38428629312063 8.500052842318981),9
399,vap399,Zweirad,Beide,28,,,,,,0,öffentlicher Grund,POINT (2685728.8 1248726.2),POINT (47.38378875325477 8.573958537903863),7
36,vap36,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2683828.8 1246373),POINT (47.36287008317539 8.548358942996211),8
532,vap532,Zweirad,Beide,2,,,,,,0,öffentlicher Grund,POINT (2682029.5 1243429),POINT (47.33661973093157 8.524003702657064),2
126,vap126,Zweirad,Beide,16,,,,,,0,öffentlicher Grund,POINT (2682942.5 1246730.2),POINT (47.36619466043083 8.536693724168893),2
92,vap92,Zweirad,Beide,4,,,,,,0,öffentlicher Grund,POINT (2681825.5 1247574.8),POINT (47.37393012669137 8.522062121178033),4
383,vap383,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2682790.2 1249415.6),POINT (47.39036459928844 8.535174460444582),10
601,vap601,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2683085.8 1252043.5),POINT (47.41396085906734 8.539577445329842),11
197,vap197,Zweirad,Beide,54,,,,,,0,öffentlicher Grund,POINT (2682526.5 1248805.6),POINT (47.38491174644563 8.531569706580708),5
290,vap290,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2683281.8 1246948.1),POINT (47.36811153001463 8.541225627537065),1
468,vap468,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2681670.5 1246660.1),POINT (47.36572307923442 8.519843191018866),3
116,vap116,Zweirad,Beide,13,,,,,,0,öffentlicher Grund,POINT (2683717.5 1248708.1),POINT (47.38388462794572 8.547322460235502),6
604,vap604,Zweirad,Beide,22,,,,,,0,öffentlicher Grund,POINT (2683213.5 1252024.4),POINT (47.41377296181709 8.541265793227389),11
617,vap617,Zweirad,Beide,3,,,,,,0,öffentlicher Grund,POINT (2678739.5 1250897.5),POINT (47.40418854169931 8.481790638819794),10
78,vap78,Zweirad,Beide,48,,,,,,0,öffentlicher Grund,POINT (2682444.2 1247564.6),POINT (47.37376127611545 8.53025128650248),4
104355,vap104355,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2684681.5 1252141.9),POINT (47.41464250656028 8.5607375275048),12
104356,vap104356,Zweirad,Beide,16,,,,,,0,öffentlicher Grund,POINT (2684707.5 1252137.4),POINT (47.4145986926682 8.561081153135387),12
104364,vap104364,Zweirad,Beide,20,,,,,,0,öffentlicher Grund,POINT (2682455.2 1244352.6),POINT (47.34487301246888 8.529805571932345),2
105045,vap105045,Zweirad,Beide,20,,,,,,0,öffentlicher Grund,POINT (2681000.8 1246217.5),POINT (47.36182522987148 8.510898227867822),3
13,vap13,Zweirad,Beide,6,,,,,bei öV-Haltestelle,0,öffentlicher Grund,POINT (2681569.8 1252047.1),POINT (47.41418278289191 8.519492461138499),11
7317,vap7317,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2682355 1250005.6),POINT (47.3957252187958 8.529519643658253),10
7319,vap7319,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2684468.2 1247954.8),POINT (47.37701413452702 8.557120689931462),7
517,vap517,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2680524.5 1245112.6),POINT (47.35194670314571 8.504395206629921),3
581,vap581,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2682692 1248371.5),POINT (47.38098697805739 8.533681010610975),5
479,vap479,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2681727.2 1245837.5),POINT (47.35831805081571 8.52044361320254),3
355,vap355,Zweirad,Beide,20,,,,,,0,öffentlicher Grund,POINT (2685596.5 1251052),POINT (47.40472248367183 8.572651793940153),12
3506,vap3506,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2680802.8 1247100.1),POINT (47.36978714699521 8.508436738235316),3
3358,vap3358,Zweirad,Beide,5,,,,,,0,öffentlicher Grund,POINT (2681243.2 1242828.5),POINT (47.33131646755064 8.513492213639562),2
3345,vap3345,Zweirad,Beide,30,,,,,bei ASVZ-Sportanlage Buchlern ,0,öffentlicher Grund,POINT (2685723.2 1248711.4),POINT (47.38365638127577 8.573881550256514),7
3412,vap3412,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2681927.5 1247699.5),POINT (47.37503892942465 8.523435336962287),4
3570,vap3570,Zweirad,Beide,38,,,,,beim Bahnhof Tiefenbrunnen,0,öffentlicher Grund,POINT (2684864.8 1245003.2),POINT (47.35041836206248 8.561812209937424),8
3650,vap3650,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2683067 1252144.8),POINT (47.41487424819521 8.539347190409121),11
3532,vap3532,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2681655.8 1246997.1),POINT (47.36875568398327 8.519710065183302),3
3354,vap3354,Zweirad,Beide,18,,,,,,0,öffentlicher Grund,POINT (2681227.5 1247608.6),POINT (47.37430808944951 8.514151237919497),3
3533,vap3533,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2680081 1248761.2),POINT (47.38481423492188 8.49917863666),9
3651,vap3651,Zweirad,Beide,48,,,,,,0,öffentlicher Grund,POINT (2683113 1252349),POINT (47.41670486585694 8.539994632471322),11
3539,vap3539,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2682134.8 1243889.9),POINT (47.34075172268246 8.525481265646468),2
3582,vap3582,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2683064.5 1252105.8),POINT (47.41452382650832 8.539306818904564),11
3535,vap3535,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2681169.8 1247400.2),POINT (47.37244097172058 8.513349544138023),3
3573,vap3573,Zweirad,Beide,16,,,,,,0,öffentlicher Grund,POINT (2681959.2 1247309.9),POINT (47.3715311590289 8.523783693417853),4
3585,vap3585,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2683065.2 1252120.8),POINT (47.41465863708067 8.539318881159996),11
3654,vap3654,Zweirad,Beide,64,,,,,Schulhaus Buhnrein,0,öffentlicher Grund,POINT (2683345.5 1252811.9),POINT (47.42083844704495 8.543161531089869),11
4303,vap4303,Zweirad,Beide,16,,,,,,0,öffentlicher Grund,POINT (2679207.8 1250018.2),POINT (47.39622450751074 8.487838347169903),9
9305,vap9305,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2683436.5 1247859.2),POINT (47.37628582178365 8.543443309001669),1
9306,vap9306,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2683436.2 1247868),POINT (47.3763650013322 8.543440977562332),1
9307,vap9307,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2683434.2 1247880.5),POINT (47.37647767157068 8.54341682832902),1
104421,vap104421,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2682586.8 1250108.8),POINT (47.39662430673282 8.532608783212204),6
104426,vap104426,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2681684.5 1243547.5),POINT (47.33772828843046 8.519460988905243),2
104430,vap104430,Zweirad,Beide,30,,,,,,0,öffentlicher Grund,POINT (2681748.5 1243784.5),POINT (47.33985181604468 8.520350943745427),2
104448,vap104448,Zweirad,Beide,4,,,,,,0,öffentlicher Grund,POINT (2682099.8 1243421.9),POINT (47.33654712810369 8.524932461822919),2
104449,vap104449,Zweirad,Beide,4,,,,,,0,öffentlicher Grund,POINT (2682099 1243445.5),POINT (47.33675947420969 8.524926200342854),2
104535,vap104535,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2682467.5 1248476.9),POINT (47.38196301705575 8.530727858185884),5
104625,vap104625,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2682251.5 1246046.9),POINT (47.36013605867551 8.527421309758095),2
104700,vap104700,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2682565.5 1243372.6),POINT (47.33604560237109 8.531084514509843),2
104758,vap104758,Zweirad,Beide,16,,,,,,0,öffentlicher Grund,POINT (2680568.8 1248340.5),POINT (47.38097123786883 8.505562281179122),4
104808,vap104808,Zweirad,Beide,33,,,,,,0,öffentlicher Grund,POINT (2679943.5 1248259.5),POINT (47.38031893730987 8.497268247078267),9
104809,vap104809,Zweirad,Beide,33,,,,,,0,öffentlicher Grund,POINT (2679959 1248294.2),POINT (47.38062912819264 8.497479679059305),9
23542,vap23542,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2681474.8 1246473.6),POINT (47.36407002639402 8.517218754221675),3
4162,vap4162,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2685301.5 1246021),POINT (47.35951545815097 8.56778496723226),7
23539,vap23539,Zweirad,Beide,34,,,,,,0,öffentlicher Grund,POINT (2681434.8 1247012),POINT (47.3689170320877 8.516787206920167),3
23540,vap23540,Zweirad,Beide,20,,,,,,0,öffentlicher Grund,POINT (2681330 1246985.4),POINT (47.3686907488498 8.515395041975921),3
23862,vap23862,Zweirad,Beide,48,,,,,,0,öffentlicher Grund,POINT (2683189.8 1251897.5),POINT (47.41263471184259 8.540928172672393),11
22573,vap22573,Zweirad,Beide,16,,,,,,0,öffentlicher Grund,POINT (2684587.5 1252019.4),POINT (47.41355291892624 8.559468920443182),12
22574,vap22574,Zweirad,Beide,16,,,,,,0,öffentlicher Grund,POINT (2684607 1252054.2),POINT (47.41386337789459 8.559733861777744),12
22575,vap22575,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2684699.5 1252062.5),POINT (47.41392612933054 8.56096096539245),12
22576,vap22576,Zweirad,Beide,20,,,,,,0,öffentlicher Grund,POINT (2684672.2 1252068.9),POINT (47.41398719717736 8.560600480247507),12
22577,vap22577,Zweirad,Beide,45,,,,,,0,öffentlicher Grund,POINT (2684794 1252163.2),POINT (47.41481958385499 8.562232100454386),12
23856,vap23856,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2685425.2 1246002),POINT (47.35932856335982 8.569418567607475),7
23857,vap23857,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2685046 1246075),POINT (47.3600341174511 8.564413562523221),7
23858,vap23858,Zweirad,Beide,16,,,,,,0,öffentlicher Grund,POINT (2678780.5 1250274.8),POINT (47.39858345715477 8.482224053527055),9
23532,vap23532,Zweirad,Beide,20,,,,,,0,öffentlicher Grund,POINT (2680230 1246994.2),POINT (47.36890472454569 8.500834943247806),3
4163,vap4163,Zweirad,Beide,5,,,,,,0,öffentlicher Grund,POINT (2685463.2 1246020.6),POINT (47.35949091370054 8.569925062070126),7
9926,vap9926,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2683523 1247926.6),POINT (47.37688101502226 8.544601118293404),1
104324,vap104324,Zweirad,Beide,22,,,,,,0,öffentlicher Grund,POINT (2679833.8 1248945.2),POINT (47.38649902302494 8.495938067372183),9
104833,vap104833,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2679908.2 1249061.9),POINT (47.38753953331918 8.49694413875253),9
22896,vap22896,Zweirad,Beide,112,,,,,,0,öffentlicher Grund,POINT (2682813.5 1248718.9),POINT (47.38409600920004 8.535354067789862),5
104459,vap104459,Zweirad,Beide,24,,,,,,0,öffentlicher Grund,POINT (2682820.5 1249046.8),POINT (47.38704404757755 8.53550745483007),6
100002,vap100002,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2684661.2 1248237.4),POINT (47.37953087854989 8.559729433787485),7
100322,vap100322,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2679622.2 1248472.2),POINT (47.38227074430015 8.493051823408242),9
100330,vap100330,Zweirad,Beide,10,,,,,Meldung von Silvia Mann am 8.8.2016,0,öffentlicher Grund,POINT (2684775.5 1246280.2),POINT (47.36191440551605 8.560872178995037),7
100666,vap100666,Zweirad,Beide,20,,,,,,0,öffentlicher Grund,POINT (2679443.5 1250959.4),POINT (47.40466068726235 8.491127339884068),10
100667,vap100667,Zweirad,Beide,40,,,,,,0,öffentlicher Grund,POINT (2679271.5 1250973.4),POINT (47.40480731967854 8.48885136213322),10
100669,vap100669,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2678907.5 1250926.2),POINT (47.40442654478402 8.484021158201756),10
100670,vap100670,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2678822 1250903.8),POINT (47.40423533146796 8.482884606753144),10
100961,vap100961,Zweirad,Beide,17,,,,,,0,öffentlicher Grund,POINT (2682957 1252057.6),POINT (47.41410390390602 8.537873583445837),11
100975,vap100975,Zweirad,Beide,10,,,,,<Null>,0,öffentlicher Grund,POINT (2683469.5 1248483.6),POINT (47.38189709041529 8.543996675167257),6
1612,vap1612,Zweirad,Beide,24,,,,,,0,öffentlicher Grund,POINT (2678017.5 1250034),POINT (47.39650866019436 8.47207581962058),9
104583,vap104583,Zweirad,Beide,50,,,,,,0,öffentlicher Grund,POINT (2684378.2 1245773.6),POINT (47.3574093406549 8.555518041059392),8
1921,vap1921,Zweirad,Beide,36,,,,,,0,öffentlicher Grund,POINT (2683838.8 1247051.4),POINT (47.36896991966199 8.548618332005301),1
1924,vap1924,Zweirad,Beide,50,,,,,,0,öffentlicher Grund,POINT (2684419 1247432.5),POINT (47.37232321720298 8.556370783681745),7
1927,vap1927,Zweirad,Beide,20,,,,,,0,öffentlicher Grund,POINT (2681249.5 1249417.8),POINT (47.39057621561037 8.514770995154672),5
2244,vap2244,Zweirad,Beide,80,,,,,,0,öffentlicher Grund,POINT (2683915 1247969.1),POINT (47.37721342540355 8.549799091267831),7
2562,vap2562,Zweirad,Beide,18,,,,,,0,öffentlicher Grund,POINT (2681896.5 1247933.8),POINT (47.37714993489976 8.523067785448195),4
104979,vap104979,Zweirad,Beide,20,,,,,,0,öffentlicher Grund,POINT (2684168.5 1252496.6),POINT (47.41789818244882 8.554007495569223),11
104995,vap104995,Zweirad,Beide,20,,,,,,0,öffentlicher Grund,POINT (2681147.2 1252217.8),POINT (47.41577015478751 8.513924353742283),11
100331,vap100331,Zweirad,Beide,24,,,,,,0,öffentlicher Grund,POINT (2683514.5 1252603.5),POINT (47.41894284098033 8.545361959102735),11
100332,vap100332,Zweirad,Beide,16,,,,,,0,öffentlicher Grund,POINT (2683560.8 1252610.6),POINT (47.4190008183097 8.545976774789448),11
105033,vap105033,Zweirad,Beide,20,,,,,,0,öffentlicher Grund,POINT (2678703 1251073.6),POINT (47.40577663821857 8.481338129663364),10
100966,vap100966,Zweirad,Beide,20,,,,,,0,öffentlicher Grund,POINT (2682996 1252065.4),POINT (47.41416913665277 8.538391746568731),11
100970,vap100970,Zweirad,Beide,24,,,,,,0,öffentlicher Grund,POINT (2683079.2 1251681.6),POINT (47.41070702930211 8.539422735191138),11
101295,vap101295,Zweirad,Beide,25,,,,,,0,öffentlicher Grund,POINT (2679241.8 1249690.9),POINT (47.3932768798175 8.488230684536385),9
1923,vap1923,Zweirad,Beide,25,,,,,,0,öffentlicher Grund,POINT (2683983.2 1247745),POINT (47.37518932691987 8.550660001845204),7
2250,vap2250,Zweirad,Beide,9,,,,,,0,öffentlicher Grund,POINT (2679182.5 1251219.2),POINT (47.4070285952784 8.487715919832919),10
104711,vap104711,Zweirad,Beide,26,,,,,,0,öffentlicher Grund,POINT (2682678 1244693.5),POINT (47.34791098009809 8.532816538780022),2
104884,vap104884,Zweirad,Beide,64,,,,,,0,öffentlicher Grund,POINT (2687081.5 1250574.4),POINT (47.40023263707388 8.592230020215066),12
104886,vap104886,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2685695.8 1245977.4),POINT (47.35907219936033 8.572995356849335),7
13810,vap13810,Zweirad,Beide,3,,,,,,0,öffentlicher Grund,POINT (2682094.5 1247575.8),POINT (47.37390566193383 8.525623630964017),4
13811,vap13811,Zweirad,Beide,14,,,,,,0,öffentlicher Grund,POINT (2682141.2 1247552.6),POINT (47.37369119546845 8.526237640782904),4
1734,vap1734,Zweirad,Beide,20,,,,,,0,öffentlicher Grund,POINT (2682238.8 1247576.6),POINT (47.37389486336414 8.527534183095078),4
77,vap77,Zweirad,Beide,16,,,,,,0,öffentlicher Grund,POINT (2682474.5 1247469.6),POINT (47.37290311257808 8.53063492727631),4
13812,vap13812,Zweirad,Beide,16,,,,,,0,öffentlicher Grund,POINT (2682743 1247660.6),POINT (47.37458718850196 8.534224866117595),1
13813,vap13813,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2682752.8 1247675.6),POINT (47.37472085851375 8.534357384152308),1
14119,vap14119,Zweirad,Beide,48,,,,,,0,öffentlicher Grund,POINT (2682801 1247750.6),POINT (47.37538930673702 8.535009392726076),1
16358,vap16358,Zweirad,Beide,18,,,,,,0,öffentlicher Grund,POINT (2684102 1248100.9),POINT (47.37837490541901 8.552299716856721),7
18288,vap18288,Zweirad,Beide,18,,,,,beim Strandbad Tiefenbrunnen,0,öffentlicher Grund,POINT (2684478.8 1245274.1),POINT (47.35290425408922 8.556755272944168),8
18289,vap18289,Zweirad,Beide,5,,,,,,0,öffentlicher Grund,POINT (2684411 1245633.6),POINT (47.3561460661318 8.555925763545018),8
18281,vap18281,Zweirad,Beide,4,,,,,,0,öffentlicher Grund,POINT (2679101.2 1249020),POINT (47.38726009880932 8.486249947780879),9
17970,vap17970,Zweirad,Beide,20,,,,,unten und oben,0,öffentlicher Grund,POINT (2683623.5 1247596),POINT (47.37389506384572 8.545869954402706),1
17971,vap17971,Zweirad,Beide,28,,,,,beim Stadtspital Waid,0,öffentlicher Grund,POINT (2681712.5 1250381.2),POINT (47.39918313438047 8.521078637525266),10
20006,vap20006,Zweirad,Beide,20,,,,,,0,öffentlicher Grund,POINT (2683557.8 1246906.1),POINT (47.36769887108351 8.544871377685176),1
20007,vap20007,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2683329.2 1246876.1),POINT (47.367458014468 8.541839691569301),1
